id,topic,text,difficulty
ad9f96e3-2a26-4aaf-8fc7-3ab571b2db97,"Kubernetes Əsasları","Kubernetes-də liveness probe və readiness probe arasındakı fərq nədir?",HARD
4e18741e-754c-48e9-8f60-3729a86f75b1,"Kubernetes Əsasları","Kubernetes-də Ingress nə üçün istifadə olunur?",MEDIUM
f6f43d98-d4ac-4cb1-a228-6bb954b2dce0,"Kubernetes Əsasları","Kubernetes-də etcd nə rol oynayır?",HARD
30d5ed8f-2c5a-414e-a2c6-18c4704cfa67,"Kubernetes Əsasları","kubectl nədir?",EASY
a7f0dc45-9594-4281-b61d-3ef245921e31,"Kubernetes Əsasları","Kubernetes-də rolling update strategiyası nə edir?",MEDIUM
0427e40f-3065-4db2-b837-007a8ad0a7a0,"Kubernetes Əsasları","StatefulSet, Deployment-dən nə ilə fərqlənir?",HARD
8006b37e-c11d-45a8-80c0-594847a8135d,"Kubernetes Əsasları","Kubernetes-də node nədir?",EASY
d361ced6-b58d-49c9-9084-bb3979aa4864,"Kubernetes Əsasları","Kubernetes-də Helm nədir?",MEDIUM
5b787b6c-b0b5-47f8-9b75-e41f3af99a6a,"Kubernetes Əsasları","Kubernetes-də resource limits və requests nə üçün təyin edilir?",MEDIUM
ce35e375-1890-4f71-a30a-e56fc62d7bbd,"Kubernetes Əsasları","Kubernetes-də self-healing xüsusiyyəti nə deməkdir?",MEDIUM
174f0cb9-1546-4ba4-b3f9-8bac43c87a63,"Kubernetes Əsasları","Kubernetes klasterini cloud provider-lərdə idarə edilən xidmət kimi təklif edən nümunələr hansılardır?",MEDIUM
41affb22-8a7a-4149-a16d-ca20f6900a30,"CI/CD və DevOps","CI (Continuous Integration) nə deməkdir?",EASY
6a4eaadc-0b96-405e-8346-002a2b958b47,"CI/CD və DevOps","CD (Continuous Delivery/Deployment) nə deməkdir?",EASY
bcdcd852-e58d-4820-8c8f-dcb04bd34bc5,"CI/CD və DevOps","CI/CD pipeline-ının tipik mərhələləri hansılardır?",EASY
f8952f0e-b19b-4e2f-86f9-cc4fb2f63686,"CI/CD və DevOps","DevOps mədəniyyətinin əsas məqsədi nədir?",EASY
022f12e8-dd08-4d8b-a1cc-028cae0a925e,"CI/CD və DevOps","Jenkins nədir?",EASY
458012a6-9ef4-468d-a3e0-4045b90756d3,"CI/CD və DevOps","Infrastructure as Code (IaC) nə deməkdir?",MEDIUM
125c1ebf-5794-47b5-836b-d397f09760d8,"CI/CD və DevOps","Blue-Green Deployment strategiyası nə edir?",MEDIUM
672b3813-ef2a-46d4-82ad-b4b55ade771f,"CI/CD və DevOps","Canary Deployment nə deməkdir?",MEDIUM
e494a289-3abf-4c81-b9a3-d35b166d58e1,"CI/CD və DevOps","Pipeline-da avtomatik testlərin rolü nədir?",EASY
2eb81649-a96f-4ffd-b03b-1212617271c3,"CI/CD və DevOps","GitOps yanaşması nə deməkdir?",MEDIUM
414c135d-2b2b-46e1-a076-fe4c8f96210f,"CI/CD və DevOps","Feature flag (feature toggle) nə üçün istifadə olunur?",MEDIUM
3c6a347a-459b-4d20-a5a8-d3599d608085,"CI/CD və DevOps","Continuous Monitoring CI/CD pipeline-ında niyə vacibdir?",MEDIUM
e44e95ce-078c-4cc9-bde3-47290530a218,"CI/CD və DevOps","Rollback strategiyası CI/CD-də nə üçün vacibdir?",MEDIUM
fcd174df-4830-450d-bf6c-1e9cdc52bc66,"CI/CD və DevOps","Artifact repository (məs. Nexus, Artifactory) CI/CD-də nə rol oynayır?",MEDIUM
56e4282e-fb27-437f-a79d-9d53d991f34e,"CI/CD və DevOps","Pipeline as Code (məs. Jenkinsfile) nə üçün üstünlük təşkil edir?",MEDIUM
534bf586-7251-4deb-8312-41859cd5f048,"CI/CD və DevOps","Shift-left testing DevOps-da nə deməkdir?",MEDIUM
1aee389a-0d35-40c1-b646-28bcd3b25328,"CI/CD və DevOps","SRE (Site Reliability Engineering) nə üçün mövcuddur?",MEDIUM
3eec5ced-eecc-41e6-afb6-b76f264b2e3d,"CI/CD və DevOps","Deployment pipeline-da 'quality gate' nə edir?",MEDIUM
8cbea5b4-3479-4aa4-9e15-05ef11dca470,"CI/CD və DevOps","Immutable infrastructure konsepsiyası nə deməkdir?",MEDIUM
aa919976-273d-4f6f-87a6-adcf1994cd6b,"CI/CD və DevOps","Mean Time To Recovery (MTTR) metrikası nəyi ölçür?",MEDIUM
431c9262-a6e4-4c09-9566-6d4023cf9c5d,"Mesaj Növbələri","Mesaj növbəsi (message queue) nə üçün istifadə olunur?",EASY
cd572ec1-a16b-4ccc-8235-d491ad796020,"Mesaj Növbələri","Producer və Consumer mesajlaşma sistemlərində nəyi ifadə edir?",EASY
a05cb24f-934b-4c3a-a81f-472b8e16133c,"Mesaj Növbələri","Apache Kafka nədir?",EASY
7e945cb8-014e-46a2-ba3a-70a25c65fb56,"Mesaj Növbələri","Kafka-da 'topic' nədir?",EASY
2b356031-03e6-42ba-8b8b-fab5f2382bdc,"Mesaj Növbələri","Kafka-da partition (bölmə) nə üçün istifadə olunur?",MEDIUM
16f1b43b-15bc-43b8-b783-a1977ad40451,"Mesaj Növbələri","RabbitMQ hansı mesajlaşma protokolunu əsas götürür?",MEDIUM
f3bae049-5dac-4e79-8a46-86e1c9b67352,"Mesaj Növbələri","Point-to-Point (növbə) və Publish-Subscribe mesajlaşma modelləri arasındakı fərq nədir?",MEDIUM
c94a5899-e55e-4e5c-8d5b-31ebf73cb0ab,"Mesaj Növbələri","Kafka-da consumer group nə üçün istifadə olunur?",MEDIUM
7fb8a688-1945-44d6-9827-bf136027c59d,"Mesaj Növbələri","Message broker-in dead letter queue (DLQ) konsepsiyası nə üçündür?",MEDIUM
d0f82332-b9c6-4ca7-81a7-1a29473cb979,"Mesaj Növbələri","Mesaj növbələrinin əsas üstünlüyü nədir (sistemlər arasında)?",MEDIUM
09d6c27f-6de5-498c-b46a-cf380bc0f4b2,"Mesaj Növbələri","Kafka-da 'offset' nəyi ifadə edir?",MEDIUM
cd435524-7a0e-49b6-8e7d-5e99a69014f2,"Mesaj Növbələri","At-least-once, at-most-once və exactly-once çatdırılma zəmanətləri nəyi ifadə edir?",HARD
6d067e72-7408-4f44-8388-47963fdbef06,"Mesaj Növbələri","Message queue istifadə edərək sistem dizaynında hansı problem azalır?",MEDIUM
e6682752-655e-4dd5-b469-6b063a254651,"Mesaj Növbələri","Kafka-nın 'replication factor' parametri nəyi təmin edir?",MEDIUM
419a2f96-6381-4d13-9b38-1e2b04fc631f,"Mesaj Növbələri","RabbitMQ-da 'exchange' nə rol oynayır?",MEDIUM
9de4b97d-2262-465f-a926-6fd08b2c1a18,"Mesaj Növbələri","Event-driven architecture (hadisə əsaslı memarlıq) mesaj növbələri ilə necə bağlıdır?",MEDIUM
5a486c35-d08d-441b-986c-4890f97f0ab4,"Mesaj Növbələri","Mesaj sıralamasının (ordering) qorunması Kafka-da necə təmin edilir?",HARD
52f52dc1-eda9-4f39-acfe-ef2db68d062e,"Mesaj Növbələri","Message queue-nun batch emalı (batch processing) ilə real-time streaming arasındakı fərqi necə körpüləyə bilər?",MEDIUM
17ea04c8-b9d9-49cf-9582-4ae73866b4cd,"Mesaj Növbələri","Mikroservis memarlığında mesaj növbələri hansı ssenaridə xüsusilə faydalıdır?",MEDIUM
762c2e8b-41a2-47b2-a3b2-8129a7f7b57a,"Mesaj Növbələri","Mesaj brokerinin yüksək əlçatanlığı (high availability) necə təmin edilir?",MEDIUM
e77f4176-5db4-415f-b5fa-b37eedfc2f54,"Sistem Dizaynı Əsasları","Scalability (miqyaslanma) sistemin nəyini ifadə edir?",EASY
29bfd277-ab33-4d2d-8952-33b6614bfadf,"Sistem Dizaynı Əsasları","Vertical scaling (şaquli miqyaslanma) və horizontal scaling (üfüqi miqyaslanma) arasındakı fərq nədir?",MEDIUM
22a9b79f-cee0-4d3f-9f4e-92688b3817c7,"Sistem Dizaynı Əsasları","Load balancer (yük balanslayıcı) nə üçün istifadə olunur?",EASY
9b193313-3fa4-42c1-86f9-fa1cce06fb72,"Sistem Dizaynı Əsasları","Sistem dizaynında single point of failure (tək uğursuzluq nöqtəsi) nə üçün riskli sayılır?",MEDIUM
cb455b31-621f-41c4-828a-7825c7b15b42,"Sistem Dizaynı Əsasları","CAP teoremi sistem dizaynında hansı seçimi vurğulayır?",HARD
710b0c92-ee66-4b23-834f-1cfe21a639d3,"Sistem Dizaynı Əsasları","Fault tolerance (xətaya dözümlülük) nə deməkdir?",MEDIUM
aeafdb95-2d20-4b75-b1cf-d74be95efc6b,"Sistem Dizaynı Əsasları","Sistem dizaynında throughput və latency arasındakı əlaqə necədir?",MEDIUM
e4d91e82-e6bb-4193-86b9-8d7ce3acda75,"Sistem Dizaynı Əsasları","Content Delivery Network (CDN) sistem dizaynında nəyə kömək edir?",MEDIUM
ff345284-9084-45f3-b8c4-08bf43a01278,"Sistem Dizaynı Əsasları","Sistem dizaynında 'back-of-envelope estimation' nə üçün aparılır?",MEDIUM
2c1ce638-095f-42dc-804e-983e2a7bd4c7,"Sistem Dizaynı Əsasları","Consistent Hashing paylanmış sistemlərdə nə üçün istifadə olunur?",HARD
c468499c-e1df-4a1b-991a-ffc7c53cd8e4,"Sistem Dizaynı Əsasları","Sistem dizaynında 'bottleneck' (darboğaz) nəyi ifadə edir?",MEDIUM
70e8d852-299d-4883-afc1-32654446ca46,"Sistem Dizaynı Əsasları","Sistem dizaynında capacity planning nə üçün vacibdir?",MEDIUM
a10b7784-4db5-4b3c-a9dc-bf32ab06af58,"Sistem Dizaynı Əsasları","Reverse proxy nə üçün istifadə olunur?",MEDIUM
7dca69cf-096b-4f27-b262-430d6df58c3e,"Sistem Dizaynı Əsasları","Data partitioning (sharding) sistem dizaynında nə üçün istifadə olunur?",MEDIUM
c6aa8f3e-cf7f-453a-855f-e39914d3f35b,"Sistem Dizaynı Əsasları","Sistem dizaynında idempotency niyə vacibdir (məs. ödəniş sistemlərində)?",MEDIUM
a02ef526-520a-48e9-a822-bb4614456693,"Sistem Dizaynı Əsasları","Sistem dizaynında 'graceful degradation' nə deməkdir?",MEDIUM
902e6735-e5eb-428a-9c04-ef5dc2475f96,"Sistem Dizaynı Əsasları","Sistem dizaynı müsahibələrində 'trade-off' anlayışı niyə vacibdir?",MEDIUM
6c3126d4-6fc8-4b02-8e63-741dce4059b5,"Sistem Dizaynı Əsasları","Sistem dizaynında 'SLA' (Service Level Agreement) nəyi ifadə edir?",MEDIUM
81fcab77-bab3-4b06-8b02-8bf3923f29cb,"Sistem Dizaynı Əsasları","Rate limiting sistem dizaynında hansı problemin qarşısını almağa kömək edir?",MEDIUM
f21675d5-624c-449d-a247-bcc3be2c9042,"Sistem Dizaynı Əsasları","Sistem dizaynında 'read-heavy' və 'write-heavy' sistemlər üçün fərqli strategiyalar niyə tələb olunur?",MEDIUM
b403c9ff-1d24-4bb6-ae9c-027ea9be1d51,"Mikroservislər Memarlığı","Mikroservis memarlığı nə deməkdir?",EASY
80fa27b0-c626-439e-b384-4b406a4f23d5,"Mikroservislər Memarlığı","Monolit memarlıq ilə mikroservis memarlığı arasındakı əsas fərq nədir?",EASY
f454ea79-ce70-4d97-bae0-95cbb2d99392,"Mikroservislər Memarlığı","Mikroservislərin əsas üstünlüyü nədir?",MEDIUM
e022c6b3-4c45-4712-88f6-b3ec8803b0ec,"Mikroservislər Memarlığı","Mikroservislərin əsas çətinliyi/dezavantajı nədir?",MEDIUM
3e9c65fb-3a63-4b49-8708-05598c9df4cf,"Mikroservislər Memarlığı","Servislər arasında kommunikasiya üçün ümumi üsullardan biri hansıdır?",MEDIUM
ef9424b5-728e-44da-b11c-6ff014ecccf5,"Mikroservislər Memarlığı","Mikroservis memarlığında 'database per service' prinsipi nə deməkdir?",MEDIUM
a6948f0d-1f82-4446-92f2-91d9de0bc158,"Mikroservislər Memarlığı","Service Discovery mikroservis memarlığında nə üçün lazımdır?",MEDIUM
f7ef37c2-d9c5-4ed9-9dc7-d3c0e82c88c8,"Mikroservislər Memarlığı","Circuit Breaker pattern mikroservislərdə nə üçün istifadə olunur?",HARD
33a7a93c-54d5-439a-86a9-b7114bb91ac7,"Mikroservislər Memarlığı","Distributed tracing mikroservislərdə nə üçün istifadə olunur?",MEDIUM
6ccbf6f6-9a54-42af-8441-219c07408c71,"Mikroservislər Memarlığı","Saga pattern mikroservislərdə nə üçün istifadə olunur?",HARD
e45af713-d569-488f-91cd-98425ee4c536,"Mikroservislər Memarlığı","Strangler Fig pattern nə üçün istifadə olunur?",HARD
fd2032ee-900e-4f74-862b-489694acc362,"Mikroservislər Memarlığı","Mikroservislərdə 'bounded context' (Domain-Driven Design-dan) nəyi ifadə edir?",HARD
191a7fe0-b63e-4956-be9d-a597825bf1c1,"Mikroservislər Memarlığı","Mikroservislərdə API Gateway-in rolu nədir?",MEDIUM
823e89a3-73cc-4081-af0e-fcd869e7301e,"Mikroservislər Memarlığı","Mikroservislərdə konfiqurasiyaların mərkəzləşdirilməsi (Config Server) nə üçün faydalıdır?",MEDIUM
fc274f14-f580-439a-b504-0e2e427c1c32,"Mikroservislər Memarlığı","Mikroservislər arasında data consistency-ni təmin etmək niyə çətindir?",HARD
ca11d2e1-e3cc-4d73-9043-188d05b3f895,"Mikroservislər Memarlığı","Mikroservis memarlığına keçid nə vaxt tövsiyə olunmur?",MEDIUM
45469972-06a5-48ff-ba8a-7a82b632a7c3,"Mikroservislər Memarlığı","Health check endpoint-ləri mikroservislərdə nə üçün istifadə olunur?",MEDIUM
e8518d82-6c38-4ce4-bc44-e799ab4e7303,"Mikroservislər Memarlığı","Event-driven mikroservis memarlığı nə deməkdir?",MEDIUM
f695d4f6-99b2-405b-b136-f50fbb538409,"Mikroservislər Memarlığı","Mikroservislərin versiyalaşdırılması niyə vacibdir?",MEDIUM
35a4004f-80c6-4ef3-bc1a-5e8aba370dfb,"Mikroservislər Memarlığı","Mikroservislərdə 'sidecar' pattern nə üçün istifadə olunur (məs. service mesh-də)?",HARD
96b13e1e-c46d-49a2-8949-72129773c5c8,"Proqram Memarlığı Üslubları","Layered (qatlı) memarlıq nə deməkdir?",EASY
637a7600-af58-426c-b8bf-9bbfc764092e,"Proqram Memarlığı Üslubları","MVC (Model-View-Controller) memarlıq nümunəsi nəyi ayırır?",EASY
f95c1d52-3ed0-40aa-8214-f5f8ac9b81d3,"Proqram Memarlığı Üslubları","Hexagonal Architecture (Ports and Adapters) nəyi hədəfləyir?",HARD
753b2460-4e37-4bec-8c57-ccb5fce143e0,"Proqram Memarlığı Üslubları","Domain-Driven Design (DDD) nəyə fokuslanır?",MEDIUM
d5d6431e-b93c-489a-b70e-24a6082dacce,"Proqram Memarlığı Üslubları","Event Sourcing memarlıq nümunəsi nə edir?",HARD
f5858806-630e-493b-8c98-3949a61eb0ed,"Proqram Memarlığı Üslubları","CQRS (Command Query Responsibility Segregation) nəyi ayırır?",HARD
46675e94-bcd8-4cf7-8260-17de32f7345b,"Proqram Memarlığı Üslubları","Clean Architecture-ın əsas prinsipi nədir?",HARD
f47a88a4-5c4e-4a83-bac2-1aeb0fa59068,"Proqram Memarlığı Üslubları","Service-Oriented Architecture (SOA) mikroservislərdən nə ilə fərqlənir?",HARD
6aa36a87-34a9-47ca-bd64-9a542154cef5,"Proqram Memarlığı Üslubları","Peer-to-Peer (P2P) memarlıq nümunəsində node-ların rolu nədir?",MEDIUM
558eb13a-d316-48a1-933b-3be9afad88fe,"Proqram Memarlığı Üslubları","Serverless memarlıq nə deməkdir?",MEDIUM
a29c52f7-b86c-4344-bc75-ed529c808a7e,"Proqram Memarlığı Üslubları","Repository Pattern nə üçün istifadə olunur?",MEDIUM
c19992bd-9aed-45af-9488-353f81806a21,"Proqram Memarlığı Üslubları","Client-Server memarlıq modeli nəyi təsvir edir?",EASY
6097935c-bace-41e8-839d-0d157628c4cd,"Proqram Memarlığı Üslubları","Onion Architecture Hexagonal Architecture ilə hansı ortaq ideyanı paylaşır?",HARD
be1a6372-bbd4-4042-9999-ed8adb683fd6,"Proqram Memarlığı Üslubları","Pipe and Filter memarlıq nümunəsi nə edir?",MEDIUM
513c5348-c4ed-420b-a484-6e958988e26d,"Proqram Memarlığı Üslubları","N-tier (çox qatlı) memarlıq layered memarlıqdan nə ilə fərqlənir?",MEDIUM
3ea9969c-6fed-4aa4-bf9f-609c943a8a65,"Proqram Memarlığı Üslubları","Broker pattern paylanmış sistemlərdə nə edir?",MEDIUM
6eae3d51-1286-44b0-8083-b645f80312b3,"Proqram Memarlığı Üslubları","Actor Model memarlıq üslubunda 'actor' nəyi təmsil edir?",HARD
f2d70d91-391b-4e8c-a40c-d658ddda10cd,"Proqram Memarlığı Üslubları","Space-Based Architecture nə üçün nəzərdə tutulub?",HARD
115b2729-8acf-443d-a3cb-205d7caf5c0e,"Proqram Memarlığı Üslubları","Memarlıq üslubu seçimi nədən asılıdır?",MEDIUM
ab1cf430-e789-4e19-b3d4-22226db97e8c,"Proqram Memarlığı Üslubları","Big Ball of Mud anti-pattern-i nəyi ifadə edir?",MEDIUM
5509fe5d-bd9c-4f78-8578-45f5ec24a0cc,"Təhlükəsizlik","OWASP Top 10 nədir?",EASY
db4aeb3d-3576-4a4c-b098-77bcc64b047e,"Təhlükəsizlik","XSS (Cross-Site Scripting) həmləsi nədir?",MEDIUM
0f8d4a6c-1699-480c-8f2b-8606d23c669e,"Təhlükəsizlik","SQL Injection həmləsindən qorunmanın ən effektiv üsulu hansıdır?",MEDIUM
affeefbd-680e-4505-b401-bdc557032b7e,"Təhlükəsizlik","HTTPS, HTTP-dən nə ilə fərqlənir təhlükəsizlik baxımından?",EASY
3318afab-0b1d-48c7-9d8c-6d582a3d48d5,"Təhlükəsizlik","Şifrələmə (encryption) və hashing arasındakı fərq nədir?",MEDIUM
22df4f33-4234-4ea6-be29-498836f15ea0,"Təhlükəsizlik","Salt (duz) parol hashing-də nə üçün istifadə olunur?",MEDIUM
e4bef6b0-9eed-49db-a93f-3431a839a69b,"Təhlükəsizlik","Man-in-the-Middle (MITM) həmləsi nədir?",MEDIUM
815c7f0b-10d9-4a84-8b16-d8a7c73b79e2,"Təhlükəsizlik","Input validation (giriş validasiyası) niyə təhlükəsizlik üçün vacibdir?",EASY
d51d875f-bf0d-4a38-87bb-04a8637e089b,"Təhlükəsizlik","DDoS (Distributed Denial of Service) həmləsi nə edir?",EASY
2ab41401-90d8-4308-9310-86dbe3ca4f33,"Təhlükəsizlik","Security by design prinsipi nə deməkdir?",MEDIUM
30548fa3-9a73-4b19-b5b4-95fe875a7a23,"Təhlükəsizlik","CSRF (Cross-Site Request Forgery) həmləsindən qorunmaq üçün ümumi üsul hansıdır?",MEDIUM
c71931dc-4245-430d-a84b-46870e6be87d,"Təhlükəsizlik","Insecure Deserialization riski nədir?",HARD
2f79398d-5445-43a0-a1e1-1f4c0c6b73ee,"Təhlükəsizlik","Principle of Defense in Depth (dərinlikdə müdafiə) nə deməkdir?",MEDIUM
7cc27c0f-8e89-46a0-933c-cdaf7cbe0bf2,"Təhlükəsizlik","Security headers (məs. Content-Security-Policy) nə üçün istifadə olunur?",MEDIUM
bc9ca85c-3a50-42ae-a2e1-3a2a0be1e332,"Təhlükəsizlik","Vulnerability scanning alətləri nə üçün istifadə olunur?",MEDIUM
0a156210-6af5-4eaf-b642-d15de4cae402,"Təhlükəsizlik","Penetration testing (pentest) nədir?",MEDIUM
63708dd2-1485-4884-b6e8-2adba774762b,"Təhlükəsizlik","Sensitive data exposure riskini azaltmaq üçün nə tövsiyə olunur?",MEDIUM
79fd2f14-ddac-472f-ae95-2ed439ff1133,"Təhlükəsizlik","Broken Access Control OWASP Top 10-da nəyi ifadə edir?",MEDIUM
c6bda72e-243d-4f5f-a45b-4867bd921bc5,"Təhlükəsizlik","Security Misconfiguration nədir?",MEDIUM
ed848be7-919b-4af4-beff-0f285fa67d64,"Təhlükəsizlik","Zero Trust təhlükəsizlik modeli nə deməkdir?",MEDIUM
be50bf8f-ce28-4476-a3ec-4bc38f122757,"Networking və HTTP Əsasları","TCP və UDP protokolları arasındakı əsas fərq nədir?",MEDIUM
8d972daa-694f-4610-ac73-cb9b1ef95beb,"Networking və HTTP Əsasları","DNS (Domain Name System) nə üçün istifadə olunur?",EASY
6e427013-2c8f-4feb-a313-c4323f13ab8d,"Networking və HTTP Əsasları","HTTP-nin default portu neçədir?",EASY
57d6d6df-85a1-411c-b5c4-e1bffcc3e513,"Networking və HTTP Əsasları","HTTPS-in default portu neçədir?",EASY
149d0856-0990-40a0-be42-56077677d852,"Networking və HTTP Əsasları","IP ünvanının məqsədi nədir?",EASY
f86e2137-eb03-4278-8843-d570f2d398ee,"Networking və HTTP Əsasları","TCP three-way handshake prosesi nədir?",MEDIUM
e13e70dd-f72e-47ea-aff2-6a8740ec30b1,"Networking və HTTP Əsasları","OSI modelinin neçə qatı var?",MEDIUM
f0768111-6028-4624-af1b-bed2ddeb0fbf,"Networking və HTTP Əsasları","HTTP başlıqları (headers) nə üçün istifadə olunur?",EASY
df673317-c5ad-4fbe-a60b-1b182f0b0378,"Networking və HTTP Əsasları","Cookie nə üçün istifadə olunur?",EASY
4a567ff0-7cb6-4f13-ac28-56b226a303be,"Networking və HTTP Əsasları","Firewall nə üçün istifadə olunur?",EASY
b56b3189-75fe-4979-b394-616fc7abd61b,"Networking və HTTP Əsasları","Load balancer-in Layer 4 və Layer 7 balanslaşdırması arasındakı fərq nədir?",HARD
3f52ce6a-1194-4a52-8d4e-773c8e9da85f,"Networking və HTTP Əsasları","NAT (Network Address Translation) nə üçün istifadə olunur?",MEDIUM
c6ca5733-85e5-48bd-bf07-5948d9d9155d,"Networking və HTTP Əsasları","HTTP/2, HTTP/1.1-dən nə ilə fərqlənir?",MEDIUM
383df2bc-d8c6-4acc-bb86-a236d2c98519,"Networking və HTTP Əsasları","SSL/TLS handshake zamanı nə baş verir?",MEDIUM
6157fa62-dbfc-487a-abbe-775f31b98584,"Networking və HTTP Əsasları","Proxy server nə üçün istifadə olunur?",MEDIUM
98859f22-4a85-4f87-b6b6-3e81eacf27a1,"Networking və HTTP Əsasları","Latency (gecikmə) və bandwidth (buraxılış qabiliyyəti) arasındakı fərq nədir?",MEDIUM
ed844cc9-5ac8-4fd6-acfc-053e1aa44a92,"Networking və HTTP Əsasları","WebSocket-dən fərqli olaraq adi HTTP sorğusu niyə hər dəfə yeni bağlantı tələb edə bilər (HTTP/1.0-da)?",HARD
365e461c-d910-43c8-83f6-543c549e0c81,"Networking və HTTP Əsasları","IPv4 və IPv6 arasındakı əsas fərq nədir?",MEDIUM
29d30bd8-ba56-4388-9b5d-a51fa75dd055,"Networking və HTTP Əsasları","HTTP-də 'keep-alive' başlığı nə edir?",MEDIUM
0b95d2b0-f8ad-4ba8-af75-f4c4137dd50c,"Networking və HTTP Əsasları","Ping əmri nə üçün istifadə olunur?",EASY
265534ad-0f11-4751-82d1-139a8ba76685,"İstisnalar","Checked və unchecked exception arasındakı fərq nədir?",MEDIUM
923161b0-3ff4-4462-ba79-bb364043d839,"İstisnalar","finally bloku nə vaxt icra olunur?",EASY
e0d8d043-d0d9-4eb5-b0aa-c2bb2a7c955a,"İstisnalar","Öz custom exception sinifinizi yaratmaq üçün hansı sinifi extend etməlisiniz?",MEDIUM
d3d2027b-9bd0-45c8-9651-461cdc8a4572,"İstisnalar","try-with-resources nə üçün istifadə olunur?",MEDIUM
e20558ce-2c61-4e6f-989c-73efe9828643,"İstisnalar","throw və throws açar sözləri arasındakı fərq nədir?",MEDIUM
5f15c83d-e881-4359-86cc-3ad8d8909656,"İstisnalar","NullPointerException hansı halda yaranır?",EASY
31c18c0c-bc1a-4675-91dc-79b3644d701b,"İstisnalar","Multi-catch bloku (catch (IOException | SQLException e)) nə üçün istifadə olunur?",MEDIUM
edc627d1-ffad-4f39-8ebb-0828b734ca94,"İstisnalar","StackOverflowError nə vaxt yaranır?",MEDIUM
1f035417-a6fd-4c88-a88c-5758818629b8,"İstisnalar","Exception chaining (səbəb zənciri) nə üçün istifadə olunur?",MEDIUM
9ff42304-1bff-45fd-94b8-d0ac1687fb91,"İstisnalar","Error və Exception arasındakı fərq nədir?",MEDIUM
3b33dde5-fb5b-4c13-a283-5f043a09f96f,"İstisnalar","Custom exception yaratarkən RuntimeException-dan miras almaq nə deməkdir?",MEDIUM
e419e5fb-e377-4c28-9f21-ada8d8691ac5,"İstisnalar","finally blokunda return istifadə etməyin riski nədir?",HARD
859ba4c6-fb00-4a74-8230-f25fe71dd5de,"İstisnalar","Checked exception-ları həddindən artıq istifadə etməyin mənfi tərəfi nədir?",MEDIUM
9ed8e5a1-f1f7-4823-82bd-e6b98567cea8,"İstisnalar","Exception-ı 'udmaq' (catch edib heç nə etməmək) niyə pis praktika sayılır?",MEDIUM
954a96ce-fec6-4cc4-a2ba-02aac1bf2939,"İstisnalar","IllegalArgumentException nə vaxt atılmalıdır?",MEDIUM
76de7518-f3cf-4e14-8eb7-b6b05935c821,"İstisnalar","IllegalStateException nə vaxt atılmalıdır?",MEDIUM
b6566532-b6ff-49e6-ba6c-c3820c343e1a,"İstisnalar","Exception hierarchy-də Throwable-dan hansı iki əsas sinif miras alır?",MEDIUM
480284dc-3732-4f88-98bd-31591ae65776,"İstisnalar","Custom exception sinifində əlavə constructor-lar (mesaj, cause ilə) yaratmağın faydası nədir?",MEDIUM
5864e6af-f2f7-42e3-8d07-6cdda8da3c6e,"İstisnalar","try bloku daxilində birdən çox resurs (try-with-resources) necə bağlanır?",HARD
0d6f096f-3674-40dd-9f66-bccf9eb1cc7d,"İstisnalar","Exception mesajlarının aydın və məlumatlı olması niyə vacibdir?",EASY
9aa47449-55c9-4013-9678-d1c8299c6460,"Git və Versiya Nəzarəti","Git nədir?",EASY
d1be21ba-8d8f-46d7-a0f0-e540b9786b3f,"Git və Versiya Nəzarəti","git commit əmri nə edir?",EASY
8e88ed27-ff69-4aef-9f7a-6ded6f2507fb,"Git və Versiya Nəzarəti","git push və git pull arasındakı fərq nədir?",EASY
53a178ec-5209-4679-a60d-c5f9d714dc82,"Git və Versiya Nəzarəti","Git branch (budaq) nə üçün istifadə olunur?",EASY
8e2c99d3-1e6e-4e2e-a2a8-14d1c3d712de,"Git və Versiya Nəzarəti","Merge conflict (birləşdirmə konflikti) nə vaxt yaranır?",MEDIUM
ea45b6f4-2815-44c4-9760-ded5735e6952,"Git və Versiya Nəzarəti","git rebase və git merge arasındakı fərq nədir?",MEDIUM
8e313ab1-ad34-4b98-93aa-8b9066637ebd,"Git və Versiya Nəzarəti","Pull Request (Merge Request) nə üçün istifadə olunur?",EASY
f07a9506-7e51-4465-af90-e3605362af94,"Git və Versiya Nəzarəti",".gitignore faylı nə üçün istifadə olunur?",EASY
94d6ea25-f73e-4a81-8897-c2a8476b4fcb,"Git və Versiya Nəzarəti","git stash əmri nə edir?",MEDIUM
da2958b9-0054-482d-bb0f-22466b27967f,"Git və Versiya Nəzarəti","Git-də HEAD nəyi göstərir?",MEDIUM
4d1c02cd-1b9e-4449-a994-26cba01e466d,"Git və Versiya Nəzarəti","git cherry-pick əmri nə edir?",MEDIUM
2e993234-3978-4bce-bbdb-714c86e1c25f,"Git və Versiya Nəzarəti","Semantic commit mesajları (məs. Conventional Commits) niyə faydalıdır?",MEDIUM
3a7853d8-99f6-4b02-9d01-e5ced4bbee42,"Git və Versiya Nəzarəti","Git-də fast-forward merge nə deməkdir?",HARD
d8393d0f-4ba5-4943-8c8d-7d50bfc2f9b8,"Git və Versiya Nəzarəti","Git-də 'detached HEAD' vəziyyəti nə deməkdir?",HARD
7a043685-954f-43da-8503-93bff1ba7b9c,"Git və Versiya Nəzarəti","Trunk-Based Development strategiyası nə deməkdir?",MEDIUM
